# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = unif_model
# start_datetime = 2024-03-21 15:42:54 UTC
# method = sample (Default)
#   sample
#     num_samples = 50000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1758954680 (Default)
# output
#   file = examples\randomwalk\unifMCMC.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,step,x
# Adaptation terminated
# Step size = 0.297629
# Diagonal elements of inverse mass matrix:
# 0.0870014
0,0.9375,0.297629,4,16,1,0.053272,0.195762,-10
0,0.992248,0.297629,7,129,1,0.00117116,0.420946,-10
0,0.952381,0.297629,4,21,1,0.0284961,0.232326,-10
0,0.978723,0.297629,5,47,1,0.00282915,0.120064,-10
0,0.9,0.297629,3,10,1,0.174255,0.43102,-10
0,0.96,0.297629,4,25,1,0.0663666,0.686889,-10
0,0.933333,0.297629,3,15,1,0.172055,0.429401,-10
0,0.979592,0.297629,5,49,1,0.0209647,0.285591,-10
0,0.96,0.297629,4,25,1,0.0498331,0.61817,-10
0,0.833333,0.297629,2,6,1,0.369784,0.769163,10
0,0.8,0.297629,2,5,1,1.67065,0.448221,-10
0,0.96,0.297629,4,25,1,0.0317656,0.758006,10
0,0.993056,0.297629,7,144,1,0.00114247,0.418098,-10
0,0.857143,0.297629,2,7,1,0.298629,0.282407,-10
0,0.977273,0.297629,5,44,1,0.00357974,0.0892758,-10
0,0.75,0.297629,2,4,1,0.31622,0.228906,-10
0,0.916667,0.297629,3,12,1,0.271386,0.552289,-10
0,0.966667,0.297629,4,30,1,0.0619395,0.923071,10
0,0.75,0.297629,2,4,1,0.353932,0.84921,10
0,0.974359,0.297629,5,39,1,0.0272559,0.439276,-10
0,0.833333,0.297629,2,6,1,0.893985,0.556663,-10
0,0.857143,0.297629,2,7,1,0.514673,0.28946,-10
0,0.962963,0.297629,4,27,1,0.0200807,0.412612,-10
0,0.923077,0.297629,3,13,1,0.0736396,0.27785,-10
0,0.666667,0.297629,1,3,1,0.601945,0.181526,-10
0,0.984127,0.297629,5,63,1,0.00155938,0.240358,-10
0,0.97561,0.297629,5,41,1,0.0352152,0.45004,-10
0,0.993421,0.297629,7,152,1,0.00222385,0.666665,-10
0,0.857143,0.297629,2,7,1,0.292734,0.53232,-10
0,0.888889,0.297629,3,9,1,0.425397,0.127445,-10
0,0.833333,0.297629,2,6,1,0.0360577,0.0802949,-10
0,0.875,0.297629,3,8,1,0.0492822,0.19054,-10
0,0.666667,0.297629,1,3,1,0.607035,0.28727,-10
0,0.944444,0.297629,4,18,1,0.178718,0.707153,-10
0,0.75,0.297629,2,4,1,0.492085,0.881335,10
0,0.8,0.297629,2,5,1,0.655743,0.579728,-10
0,0.947368,0.297629,4,19,1,0.104249,0.339213,-10
0,0.95,0.297629,4,20,1,0.137598,0.569479,-10
0,0.8,0.297629,2,5,1,2.13872,0.387915,-10
0,0.875,0.297629,3,8,1,0.749129,0.710284,-10
0,0.833333,0.297629,2,6,1,0.431277,0.547219,-10
0,0.96,0.297629,4,25,1,0.0467424,0.305644,-10
0,0.969697,0.297629,5,33,1,0.0461568,0.785757,10
0,0.8,0.297629,2,5,1,1.00755,0.411899,-10
0,0.978723,0.297629,5,47,1,0.00548128,0.228065,-10
0,0.857143,0.297629,2,7,1,0.0805307,0.12237,-10
0,0.909091,0.297629,3,11,1,0.00987619,0.0483411,-10
0,0.857143,0.297629,2,7,1,0.00657024,0.0584044,-10
0,0.5,0.297629,1,2,1,0.0858823,0.0220208,-10
0,0.857143,0.297629,2,7,1,1.68784,0.505904,-10
0,0.933333,0.297629,3,15,1,0.290628,0.907486,10
0,0.5,0.297629,1,2,1,0.146544,0.955013,10
0,0,0.297629,0,1,1,1.76408,0.955013,10
0,0,0.297629,0,1,1,0.292773,0.955013,10
0,0.5,0.297629,1,2,1,1.32881,0.811898,10
0,0.8,0.297629,2,5,1,1.58007,0.499777,-10
0,0.944444,0.297629,4,18,1,0.0628759,0.126202,-10
0,0.8,0.297629,2,5,1,0.854591,0.355745,-10
0,0.888889,0.297629,3,9,1,0.159552,0.107788,-10
0,0.909091,0.297629,3,11,1,0.0667507,0.300245,-10
0,0.75,0.297629,2,4,1,1.4822,0.602545,-10
0,0.933333,0.297629,3,15,1,0.0981628,0.563647,-10
0,0.962963,0.297629,4,27,1,0.0320381,0.69698,-10
0,0.928571,0.297629,3,14,1,0.161373,0.397739,-10
0,0.923077,0.297629,3,13,1,0.171934,0.706617,-10
0,0.952381,0.297629,4,21,1,0.0835288,0.491327,-10
0,0.9,0.297629,3,10,1,0.544362,0.766128,10
0,0.5,0.297629,1,2,1,0.894018,0.883517,10
0,0.75,0.297629,2,4,1,0.0822423,0.954726,10
0,0.5,0.297629,1,2,1,1.01992,0.829343,10
0,0.988636,0.297629,6,88,1,0.00146906,0.658035,-10
0,0.928571,0.297629,3,14,1,0.315596,0.867273,10
0,0.8,0.297629,2,5,1,0.061542,0.959671,10
0,0.5,0.297629,1,2,1,1.84901,0.790851,10
0,0.965517,0.297629,4,29,1,0.0637931,0.571349,-10
0,0.993289,0.297629,7,149,1,0.00120439,0.248204,-10
0,0.947368,0.297629,4,19,1,0.182299,0.778289,10
0,0.75,0.297629,2,4,1,1.10245,0.517575,-10
0,0.995851,0.297629,7,241,1,0.000517222,0.413105,-10
0,0.909091,0.297629,3,11,1,0.476837,0.84176,10
0,0.909091,0.297629,3,11,1,0.152556,0.647793,-10
0,0.857143,0.297629,2,7,1,0.329545,0.505252,-10
0,0.964286,0.297629,4,28,1,0.0540274,0.620682,-10
0,0.974359,0.297629,5,39,1,0.0258103,0.321496,-10
0,0.916667,0.297629,3,12,1,0.293026,0.590319,-10
0,0.9,0.297629,3,10,1,0.109301,0.836592,10
0,0.923077,0.297629,3,13,1,0.0474737,0.674287,-10
0,0.857143,0.297629,2,7,1,0.268023,0.738562,-10
0,0.75,0.297629,2,4,1,1.49827,0.586595,-10
0,0.961538,0.297629,4,26,1,0.0381049,0.489655,-10
0,0.941176,0.297629,4,17,1,0.210858,0.546664,-10
0,1,0.297629,10,1023,0,1.95923e-005,0.619203,-10
0,0.666667,0.297629,1,3,1,1.8762,0.78926,10
0,0.8,0.297629,2,5,1,1.30147,0.364355,-10
0,0.95,0.297629,4,20,1,0.128123,0.586551,-10
0,0.888889,0.297629,3,9,1,0.161624,0.886024,10
0,0.833333,0.297629,2,6,1,0.0245905,0.94443,10
0,0.5,0.297629,1,2,1,0.0653016,0.976156,10
0,0.75,0.297629,2,4,1,3.74321,0.255552,-10
0,0.923077,0.297629,3,13,1,0.116018,0.50928,-10
0,0.969697,0.297629,5,33,1,0.022415,0.193291,-10
0,0.75,0.297629,2,4,1,0.260587,0.0031603,-10
0,0,0.297629,0,1,1,0.242067,0.0031603,-10
0,0.5,0.297629,1,2,1,0.618513,0.1008,-10
0,0.916667,0.297629,3,12,1,0.00728307,0.0796099,-10
0,0.909091,0.297629,3,11,1,0.470478,0.505398,-10
0,0.976744,0.297629,5,43,1,0.025633,0.28675,-10
0,0.75,0.297629,2,4,1,1.00277,0.0381023,-10
0,0.5,0.297629,1,2,1,1.04465,0.164996,-10
0,0,0.297629,0,1,1,3.39241,0.164996,-10
0,0.8,0.297629,2,5,1,0.0942973,0.088747,-10
0,0.5,0.297629,1,2,1,0.227121,0.0295796,-10
0,0.875,0.297629,3,8,1,0.332076,0.530386,-10
0,0.875,0.297629,3,8,1,0.272465,0.789607,10
0,0.944444,0.297629,4,18,1,0.0376832,0.620903,-10
0,0.888889,0.297629,3,9,1,0.595473,0.237685,-10
0,0.875,0.297629,3,8,1,0.723246,0.554437,-10
0,0.833333,0.297629,2,6,1,1.88644,0.895477,10
0,0.666667,0.297629,1,3,1,0.126181,0.939578,10
0,0.75,0.297629,2,4,1,0.487704,0.766173,10
0,0.888889,0.297629,3,9,1,0.0768576,0.86943,10
0,0.941176,0.297629,4,17,1,0.00435093,0.926754,10
0,0.5,0.297629,1,2,1,0.169347,0.977845,10
0,0,0.297629,0,1,1,0.110711,0.977845,10
0,0,0.297629,0,1,1,0.300857,0.977845,10
0,0,0.297629,0,1,1,1.02054,0.977845,10
0,0,0.297629,0,1,1,1.25652,0.977845,10
0,0,0.297629,0,1,1,0.0871742,0.977845,10
0,0,0.297629,0,1,1,0.232936,0.977845,10
0,0.5,0.297629,1,2,1,0.0694313,0.945132,10
0,0,0.297629,0,1,1,1.03511,0.945132,10
0,0.75,0.297629,2,4,1,0.329467,0.802607,10
0,0.954545,0.297629,4,22,1,0.106885,0.477893,-10
0,1,0.297629,10,1023,0,3.98756e-006,0.347488,-10
0,0.983051,0.297629,5,59,1,0.0130612,0.460999,-10
0,0.9375,0.297629,4,16,1,0.0947076,0.15534,-10
0,0.75,0.297629,2,4,1,0.305977,0.0179904,-10
0,0.75,0.297629,2,4,1,4.56603,0.813865,10
0,0.833333,0.297629,2,6,1,0.102331,0.85358,10
0,0.909091,0.297629,3,11,1,0.067627,0.724436,-10
0,0.978723,0.297629,5,47,1,0.00527765,0.706397,-10
0,0.8,0.297629,2,5,1,1.15131,0.43997,-10
0,0.965517,0.297629,4,29,1,0.0710316,0.737768,-10
0,0.944444,0.297629,4,18,1,0.167679,0.483575,-10
0,0.666667,0.297629,1,3,1,3.25947,0.707719,-10
0,0.857143,0.297629,2,7,1,0.207082,0.820713,10
0,0.888889,0.297629,3,9,1,0.84081,0.251503,-10
0,0.833333,0.297629,2,6,1,0.401184,0.408777,-10
0,0.9,0.297629,3,10,1,0.388183,0.486129,-10
0,0.888889,0.297629,3,9,1,0.468137,0.740965,-10
0,0.5,0.297629,1,2,1,1.6696,0.901385,10
0,0.5,0.297629,1,2,1,0.716456,0.796298,10
0,0.966667,0.297629,4,30,1,0.0636487,0.514401,-10
0,0.75,0.297629,2,4,1,1.12352,0.119612,-10
0,0.8,0.297629,2,5,1,0.165502,0.170119,-10
0,0.857143,0.297629,2,7,1,0.0689591,0.137517,-10
0,0.857143,0.297629,2,7,1,0.0788413,0.242098,-10
0,0.833333,0.297629,2,6,1,0.207442,0.129006,-10
0,0,0.297629,0,1,1,1.19947,0.129006,-10
0,0.5,0.297629,1,2,1,0.607435,0.032244,-10
0,0,0.297629,0,1,1,0.361838,0.032244,-10
0,0.875,0.297629,3,8,1,0.530098,0.484206,-10
0,0.954545,0.297629,4,22,1,0.0332902,0.212379,-10
0,0.909091,0.297629,3,11,1,0.433815,0.457695,-10
0,0.8,0.297629,2,5,1,2.16595,0.640412,-10
0,0.888889,0.297629,3,9,1,0.485793,0.55388,-10
0,0.888889,0.297629,3,9,1,0.588489,0.458639,-10
0,0.997706,0.297629,8,436,1,0.000233453,0.604703,-10
0,0.833333,0.297629,2,6,1,1.07476,0.347285,-10
0,0.666667,0.297629,1,3,1,1.39862,0.200459,-10
0,0.666667,0.297629,1,3,1,1.34884,0.344648,-10
0,0.857143,0.297629,2,7,1,0.264039,0.217058,-10
0,0.982143,0.297629,5,56,1,0.00156857,0.167888,-10
0,0.75,0.297629,2,4,1,0.79629,0.278675,-10
0,0.977273,0.297629,5,44,1,0.0243178,0.607802,-10
0,0.923077,0.297629,3,13,1,0.339544,0.75249,10
0,0.857143,0.297629,2,7,1,0.261756,0.561934,-10
0,0.916667,0.297629,3,12,1,0.169026,0.306722,-10
0,0.875,0.297629,3,8,1,0.133395,0.0346557,-10
0,0.666667,0.297629,1,3,1,0.0531998,0.0632915,-10
0,0.5,0.297629,1,2,1,1.38632,0.209471,-10
0,0.916667,0.297629,3,12,1,0.0228778,0.134357,-10
0,0.973684,0.297629,5,38,1,0.00345379,0.236505,-10
0,0.962963,0.297629,4,27,1,0.0836152,0.595506,-10
0,0.857143,0.297629,2,7,1,0.482591,0.423013,-10
0,0.666667,0.297629,1,3,1,1.43446,0.274317,-10
0,0.973684,0.297629,5,38,1,0.0361836,0.723024,-10
0,0.888889,0.297629,3,9,1,0.547914,0.447328,-10
0,0.967742,0.297629,4,31,1,0.0313746,0.557282,-10
0,0.933333,0.297629,3,15,1,0.251443,0.246008,-10
0,0.666667,0.297629,1,3,1,0.827972,0.133038,-10
0,0.888889,0.297629,3,9,1,0.0543704,0.248835,-10
0,0.857143,0.297629,2,7,1,0.797518,0.47058,-10
0,0.75,0.297629,2,4,1,2.61196,0.871878,10
0,0.857143,0.297629,2,7,1,1.07672,0.485399,-10
0,0.916667,0.297629,3,12,1,0.121102,0.226172,-10
0,0.666667,0.297629,1,3,1,0.964664,0.34811,-10
0,0.666667,0.297629,1,3,1,1.07371,0.219464,-10
0,0.857143,0.297629,2,7,1,0.909516,0.456268,-10
0,0.9,0.297629,3,10,1,0.508933,0.810546,10
0,0.75,0.297629,2,4,1,4.10739,0.307316,-10
0,0.666667,0.297629,1,3,1,1.43756,0.15846,-10
0,0.5,0.297629,1,2,1,3.67946,0.396607,-10
0,0.666667,0.297629,1,3,1,1.39493,0.249975,-10
0,0.857143,0.297629,2,7,1,0.746143,0.464459,-10
0,0.857143,0.297629,2,7,1,0.319999,0.253766,-10
0,0.888889,0.297629,3,9,1,0.0693251,0.1557,-10
0,0.985915,0.297629,6,71,1,0.00157645,0.254288,-10
0,0.8,0.297629,2,5,1,1.50787,0.711646,-10
0,0.909091,0.297629,3,11,1,0.507071,0.358017,-10
0,0.990909,0.297629,6,110,1,0.00227851,0.577288,-10
0,0.833333,0.297629,2,6,1,0.827221,0.351451,-10
0,0.666667,0.297629,1,3,1,4.36649,0.610881,-10
0,0.9375,0.297629,4,16,1,0.0550133,0.872959,10
0,0.666667,0.297629,1,3,1,0.170789,0.924267,10
0,0.75,0.297629,2,4,1,0.479519,0.752323,10
0,0.666667,0.297629,1,3,1,1.39454,0.605711,-10
0,0.8,0.297629,2,5,1,0.888807,0.722757,-10
0,0.888889,0.297629,3,9,1,0.254917,0.472023,-10
0,0.97619,0.297629,5,42,1,0.0166958,0.231394,-10
0,0.909091,0.297629,3,11,1,0.24318,0.598735,-10
0,0.95,0.297629,4,20,1,0.049856,0.765062,10
0,0.666667,0.297629,1,3,1,0.71351,0.869933,10
0,0.9,0.297629,3,10,1,0.229713,0.572412,-10
0,0.857143,0.297629,2,7,1,0.649166,0.472382,-10
0,0.75,0.297629,2,4,1,2.28775,0.284598,-10
0,0.996644,0.297629,8,298,1,0.000424821,0.438133,-10
0,0.990826,0.297629,6,109,1,0.00490737,0.194612,-10
0,0.888889,0.297629,3,9,1,0.200589,0.417029,-10
0,0.947368,0.297629,4,19,1,0.168227,0.77348,10
0,0.956522,0.297629,4,23,1,0.0367115,0.606965,-10
0,0.96,0.297629,4,25,1,0.07748,0.399617,-10
0,0.983333,0.297629,5,60,1,0.00395101,0.337187,-10
0,0.928571,0.297629,3,14,1,0.12481,0.556491,-10
0,0.916667,0.297629,3,12,1,0.311248,0.210172,-10
0,0.909091,0.297629,3,11,1,0.0599005,0.270943,-10
0,0.97619,0.297629,5,42,1,0.0230529,0.534846,-10
0,0.857143,0.297629,2,7,1,0.645882,0.335292,-10
0,0.954545,0.297629,4,22,1,0.0230471,0.18451,-10
0,0.833333,0.297629,2,6,1,0.0628398,0.0911428,-10
0,0.666667,0.297629,1,3,1,0.420603,0.17166,-10
0,0.75,0.297629,2,4,1,1.28321,0.452936,-10
0,0.666667,0.297629,1,3,1,3.51508,0.685703,-10
0,0.989362,0.297629,6,94,1,0.00159065,0.809492,10
0,0.916667,0.297629,3,12,1,0.383458,0.578852,-10
0,0.956522,0.297629,4,23,1,0.0417084,0.223881,-10
0,0.941176,0.297629,4,17,1,0.0433886,0.275602,-10
0,0.8,0.297629,2,5,1,0.983424,0.52184,-10
0,0.888889,0.297629,3,9,1,0.372533,0.370286,-10
0,0.8,0.297629,2,5,1,1.58708,0.839503,10
0,0.974359,0.297629,5,39,1,0.0184661,0.603309,-10
0,0.964286,0.297629,4,28,1,0.0308375,0.472498,-10
0,0.75,0.297629,2,4,1,2.297,0.660661,-10
0,0.941176,0.297629,4,17,1,0.153368,0.223074,-10
0,0.958333,0.297629,4,24,1,0.0972594,0.571541,-10
0,0.933333,0.297629,3,15,1,0.179334,0.361239,-10
0,0.8,0.297629,2,5,1,1.48436,0.815018,10
0,0.666667,0.297629,1,3,1,0.340881,0.887505,10
0,0,0.297629,0,1,1,1.2868,0.887505,10
0,0.666667,0.297629,1,3,1,0.793833,0.776888,10
0,0.8,0.297629,2,5,1,0.134212,0.913337,10
0,0.9375,0.297629,4,16,1,0.209138,0.17524,-10
0,0.833333,0.297629,2,6,1,0.102866,0.135421,-10
0,0.857143,0.297629,2,7,1,0.0802549,0.240935,-10
0,0.5,0.297629,1,2,1,1.535,0.0871171,-10
0,0,0.297629,0,1,1,2.52632,0.0871171,-10
0,0,0.297629,0,1,1,0.90337,0.0871171,-10
0,0.75,0.297629,2,4,1,0.0754839,0.0188972,-10
0,0.875,0.297629,3,8,1,0.360808,0.466346,-10
0,0.833333,0.297629,2,6,1,0.522282,0.286899,-10
0,0.875,0.297629,3,8,1,0.281536,0.023399,-10
0,0.8,0.297629,2,5,1,0.00940979,0.0595287,-10
0,0.5,0.297629,1,2,1,0.167924,0.00865306,-10
0,0.5,0.297629,1,2,1,1.32764,0.151705,-10
0,0.9875,0.297629,6,80,1,0.0056617,0.674842,-10
0,0.8,0.297629,2,5,1,0.316523,0.884387,10
0,0.666667,0.297629,1,3,1,0.134016,0.929837,10
0,0.5,0.297629,1,2,1,0.572787,0.835875,10
0,0.964286,0.297629,4,28,1,0.00793994,0.725248,-10
0,0.75,0.297629,2,4,1,0.530475,0.906097,10
0,0.994709,0.297629,7,189,1,1.85704e-005,0.943013,10
0,0,0.297629,0,1,1,0.575755,0.943013,10
0,0.972973,0.297629,5,37,1,0.00591191,0.704365,-10
0,0.888889,0.297629,3,9,1,0.537176,0.249396,-10
0,0.8,0.297629,2,5,1,0.262424,0.185796,-10
0,0.666667,0.297629,1,3,1,0.47417,0.100305,-10
0,0.857143,0.297629,2,7,1,0.020475,0.08254,-10
0,0.75,0.297629,2,4,1,0.796032,0.414848,-10
0,0.888889,0.297629,3,9,1,0.37141,0.18786,-10
0,0.909091,0.297629,3,11,1,0.495518,0.450043,-10
0,0.996805,0.297629,8,313,1,0.000425147,0.654835,-10
0,0.875,0.297629,3,8,1,0.513332,0.29903,-10
0,0.967742,0.297629,4,31,1,0.0247474,0.513868,-10
0,0.75,0.297629,2,4,1,1.30713,0.797753,10
0,0.8,0.297629,2,5,1,0.249731,0.859796,10
0,0.96875,0.297629,5,32,1,0.0276119,0.612234,-10
0,0.857143,0.297629,2,7,1,0.470225,0.441965,-10
0,0.75,0.297629,2,4,1,0.854254,0.212468,-10
0,0.875,0.297629,3,8,1,0.100346,0.0158272,-10
0,0.75,0.297629,2,4,1,0.617124,0.210888,-10
0,1,0.297629,10,1023,0,3.30998e-005,0.688025,-10
0,0.857143,0.297629,2,7,1,0.20162,0.799519,10
0,0.8,0.297629,2,5,1,1.22215,0.387766,-10
0,0.987179,0.297629,6,78,1,0.0106273,0.950908,10
0,0,0.297629,0,1,1,1.02931,0.950908,10
0,0.666667,0.297629,1,3,1,0.138747,0.904663,10
0,0.857143,0.297629,2,7,1,0.012113,0.945655,10
0,0.75,0.297629,2,4,1,0.119601,0.859783,10
0,0.9,0.297629,3,10,1,0.299295,0.384337,-10
0,0.666667,0.297629,1,3,1,1.12465,0.252675,-10
0,0.833333,0.297629,2,6,1,1.21781,0.663697,-10
0,0.9,0.297629,3,10,1,0.779141,0.444521,-10
0,0.666667,0.297629,1,3,1,1.8803,0.274279,-10
0,0.971429,0.297629,5,35,1,0.00917908,0.155332,-10
0,0.5,0.297629,1,2,1,0.39755,0.0770524,-10
0,0,0.297629,0,1,1,1.29024,0.0770524,-10
0,0.9,0.297629,3,10,1,0.0220635,0.132376,-10
0,0.666667,0.297629,1,3,1,0.169281,0.0812954,-10
0,0.875,0.297629,3,8,1,0.791598,0.744057,-10
0,0.9,0.297629,3,10,1,0.229181,0.625187,-10
0,0.923077,0.297629,3,13,1,0.184798,0.518445,-10
0,0.998775,0.297629,9,816,1,9.24623e-005,0.296396,-10
0,0.875,0.297629,3,8,1,0.28477,0.0976393,-10
0,0.8,0.297629,2,5,1,0.373513,0.325269,-10
0,0.888889,0.297629,3,9,1,0.0979535,0.0921295,-10
0,0.666667,0.297629,1,3,1,0.184294,0.145427,-10
0,0.923077,0.297629,3,13,1,0.0347295,0.237974,-10
0,0.666667,0.297629,1,3,1,1.06323,0.365992,-10
0,0.95,0.297629,4,20,1,0.145634,0.508128,-10
0,0.928571,0.297629,3,14,1,0.0918824,0.357596,-10
0,0.857143,0.297629,2,7,1,1.61453,0.199843,-10
0,0.888889,0.297629,3,9,1,0.588492,0.77129,10
0,0.923077,0.297629,3,13,1,0.0218894,0.844763,10
0,0.985075,0.297629,6,67,1,0.00457387,0.643248,-10
0,0.666667,0.297629,1,3,1,3.24329,0.419661,-10
0,0.833333,0.297629,2,6,1,0.413039,0.180291,-10
0,0.5,0.297629,1,2,1,3.32631,0.406721,-10
0,0.75,0.297629,2,4,1,3.61588,0.642802,-10
0,0.947368,0.297629,4,19,1,0.0430896,0.874746,10
0,0.928571,0.297629,3,14,1,0.0172548,0.776896,10
0,0.969697,0.297629,5,33,1,0.0535321,0.374745,-10
0,0.888889,0.297629,3,9,1,0.576587,0.846109,10
0,0.666667,0.297629,1,3,1,0.442342,0.763537,10
0,0.8,0.297629,2,5,1,0.284985,0.829815,10
0,0.75,0.297629,2,4,1,0.330369,0.972534,10
0,0.75,0.297629,2,4,1,0.017074,0.956312,10
0,0.984127,0.297629,5,63,1,3.55915e-005,0.967422,10
0,0,0.297629,0,1,1,2.21649,0.967422,10
0,0,0.297629,0,1,1,0.345954,0.967422,10
0,0,0.297629,0,1,1,1.17945,0.967422,10
0,0.5,0.297629,1,2,1,0.249189,0.905446,10
0,0.5,0.297629,1,2,1,0.520934,0.995054,10
0,0,0.297629,0,1,1,0.00468723,0.995054,10
0,0.5,0.297629,1,2,1,0.041113,0.969881,10
0,0.5,0.297629,1,2,1,0.158066,0.920521,10
0,0.888889,0.297629,3,9,1,0.213237,0.576538,-10
0,0.875,0.297629,3,8,1,0.375999,0.119768,-10
0,0.666667,0.297629,1,3,1,0.396331,0.197927,-10
0,0.9,0.297629,3,10,1,0.575584,0.668881,-10
0,0.998224,0.297629,9,563,1,0.000148345,0.454158,-10
0,0.833333,0.297629,2,6,1,0.597441,0.646083,-10
0,0.916667,0.297629,3,12,1,0.303426,0.37253,-10
0,0.8,0.297629,2,5,1,0.730699,0.266404,-10
0,0.75,0.297629,2,4,1,1.6935,0.427968,-10
0,0.9375,0.297629,4,16,1,0.0533232,0.11261,-10
0,0.944444,0.297629,4,18,1,0.017461,0.29307,-10
0,0.916667,0.297629,3,12,1,0.327446,0.435157,-10
0,0.95,0.297629,4,20,1,0.104985,0.837427,10
0,0.974359,0.297629,5,39,1,0.0320675,0.326082,-10
0,0.979167,0.297629,5,48,1,0.0201719,0.766908,10
0,0.888889,0.297629,3,9,1,0.576794,0.389749,-10
0,0.666667,0.297629,1,3,1,1.54863,0.23525,-10
0,0.916667,0.297629,3,12,1,0.341803,0.670754,-10
0,0.916667,0.297629,3,12,1,0.104324,0.791055,10
0,0.989583,0.297629,6,96,1,0.00120761,0.683195,-10
0,0.95,0.297629,4,20,1,0.127097,0.240585,-10
0,0.941176,0.297629,4,17,1,0.106525,0.605273,-10
0,0.875,0.297629,3,8,1,0.201,0.827917,10
0,0.97619,0.297629,5,42,1,0.0187061,0.369449,-10
0,0.875,0.297629,3,8,1,0.509426,0.0149993,-10
0,0,0.297629,0,1,1,1.39624,0.0149993,-10
0,0.833333,0.297629,2,6,1,1.97336,0.538212,-10
0,0.666667,0.297629,1,3,1,3.23412,0.314941,-10
0,0.888889,0.297629,3,9,1,0.253161,0.127539,-10
0,0.5,0.297629,1,2,1,1.44513,0.276787,-10
0,0.941176,0.297629,4,17,1,0.22912,0.573923,-10
0,0.991667,0.297629,6,120,1,0.00289646,0.707557,-10
0,0.9,0.297629,3,10,1,0.58912,0.421681,-10
0,0.996047,0.297629,7,253,1,0.000693148,0.774694,10
0,0.833333,0.297629,2,6,1,0.331154,0.631805,-10
0,0.99115,0.297629,6,113,1,0.0045886,0.808414,10
0,0.9,0.297629,3,10,1,0.640164,0.411077,-10
0,0.909091,0.297629,3,11,1,0.420438,0.652582,-10
0,0.981132,0.297629,5,53,1,0.023146,0.7848,10
0,0.666667,0.297629,1,3,1,0.424062,0.865648,10
0,0.75,0.297629,2,4,1,0.669423,0.764069,10
0,0.75,0.297629,2,4,1,0.249641,0.888131,10
0,0,0.297629,0,1,1,1.30376,0.888131,10
0,0.947368,0.297629,4,19,1,0.0379927,0.54934,-10
0,0.954545,0.297629,4,22,1,0.0637194,0.361304,-10
0,0.944444,0.297629,4,18,1,0.0664517,0.297296,-10
0,0.833333,0.297629,2,6,1,0.350011,0.150395,-10
0,0.5,0.297629,1,2,1,0.552766,0.0580904,-10
0,0.666667,0.297629,1,3,1,0.04216,0.0325984,-10
0,0.666667,0.297629,1,3,1,0.0222993,0.0511379,-10
0,0.5,0.297629,1,2,1,0.073094,0.0175723,-10
0,0,0.297629,0,1,1,0.0509347,0.0175723,-10
0,0,0.297629,0,1,1,0.750685,0.0175723,-10
0,0,0.297629,0,1,1,0.461163,0.0175723,-10
0,0,0.297629,0,1,1,0.0572986,0.0175723,-10
0,0.75,0.297629,2,4,1,0.0662243,0.0814711,-10
0,0.75,0.297629,2,4,1,0.484116,0.34062,-10
0,0.947368,0.297629,4,19,1,0.168016,0.645958,-10
0,0.923077,0.297629,3,13,1,0.125252,0.558081,-10
0,0.966667,0.297629,4,30,1,0.0424122,0.583649,-10
0,0.666667,0.297629,1,3,1,2.51361,0.780484,10
0,0.833333,0.297629,2,6,1,0.132807,0.870973,10
0,0.941176,0.297629,4,17,1,0.219228,0.17341,-10
0,0.875,0.297629,3,8,1,0.435821,0.419294,-10
0,0.916667,0.297629,3,12,1,0.130674,0.284655,-10
0,0.909091,0.297629,3,11,1,0.0558515,0.196633,-10
0,0.666667,0.297629,1,3,1,0.7056,0.30092,-10
0,0.933333,0.297629,3,15,1,0.087495,0.447815,-10
0,0.9,0.297629,3,10,1,0.330114,0.733144,-10
0,0.916667,0.297629,3,12,1,0.278728,0.339869,-10
0,0.933333,0.297629,3,15,1,0.251213,0.0909637,-10
0,0.5,0.297629,1,2,1,0.51602,0.00177964,-10
0,0,0.297629,0,1,1,0.00266692,0.00177964,-10
0,0,0.297629,0,1,1,0.0229031,0.00177964,-10
0,0,0.297629,0,1,1,0.0540911,0.00177964,-10
0,0,0.297629,0,1,1,0.119334,0.00177964,-10
0,0,0.297629,0,1,1,1.26519,0.00177964,-10
0,0.875,0.297629,3,8,1,0.0061194,0.0503396,-10
0,0,0.297629,0,1,1,0.954162,0.0503396,-10
